iteration,id,group_id,x,y,age,known_cells,group_member_ids, last_three_cells
19,9,2,0,16,2212,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_15];[0_16];[0_16]
20,0,2,2,2,1490,[3_5];[3_3];[4_3];[3_2];[3_4];[2_2];[4_2],[0;2;6;7;8;9],[4_2];[4_2];[2_2]
20,1,1,23,4,1288,[24_4];[24_6];[23_4];[24_5];[23_6];[23_3],[1;3;4;5],[24_4];[23_4];[24_4]
20,2,2,22,8,2481,[23_7];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_7];[22_8];[22_7]
20,3,1,22,24,2316,[24_23];[22_24];[24_24];[23_24],[1;3;4;5],[23_23];[23_23];[22_24]
20,4,1,2,23,2175,[0_23];[2_24];[1_24];[1_23];[2_23],[1;3;4;5],[0_24];[0_24];[2_23]
20,5,1,18,22,2438,[19_21];[18_21];[17_21];[16_19];[17_19];[18_22];[16_20];[17_20],[1;3;4;5],[18_22];[18_22];[18_22]
20,6,2,16,19,827,[19_15];[16_18];[19_17];[16_17];[16_19];[17_17],[0;2;6;7;8;9],[16_18];[16_19];[16_18]
20,7,2,12,23,872,[13_23];[14_20];[12_21];[13_22];[14_21];[13_21],[0;2;6;7;8;9],[13_22];[13_22];[13_23]
20,8,2,24,10,1660,[22_6];[23_8];[21_8];[20_7];[22_8];[22_7];[24_11];[24_8];[19_8];[19_9];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[24_10];[24_10];[24_11]
20,9,2,0,17,2213,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_16];[0_16];[0_17]
21,0,2,1,2,1491,[1_2];[3_3];[4_3];[3_2];[3_4];[2_2];[4_2],[0;2;6;7;8;9],[4_2];[4_2];[1_2]
21,1,1,24,4,1289,[24_4];[24_6];[24_5];[23_6];[23_3],[1;3;4;5],[23_4];[23_4]
21,2,2,22,7,2482,[23_7];[22_6];[22_7],[0;2;6;7;8;9],[22_8];[22_8]
21,3,1,24,24,2317,[24_23];[22_24];[24_24];[23_24],[1;3;4;5],[22_24];[22_24];[24_24]
21,4,1,1,23,2176,[0_23];[2_24];[1_23];[2_23],[1;3;4;5],[0_24];[2_23];[2_23]
21,5,1,18,23,2439,[19_21];[18_21];[17_21];[17_19];[18_22];[16_20];[18_23];[17_20],[1;3;4;5],[18_22];[18_22];[18_23]
21,6,2,16,20,828,[19_15];[16_18];[19_17];[16_17];[16_19];[16_20];[17_17],[0;2;6;7;8;9],[16_19];[16_18];[16_20]
21,7,2,12,24,873,[13_23];[14_20];[12_21];[13_22];[12_24];[13_21],[0;2;6;7;8;9],[13_22];[13_23];[12_24]
21,8,2,24,12,1661,[22_6];[23_8];[21_8];[20_7];[22_8];[22_7];[24_11];[24_8];[24_12];[19_9];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[24_11];[24_12]
21,9,2,0,16,2214,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_17];[0_17]
22,0,2,1,1,1492,[1_2];[3_3];[4_3];[3_2];[3_4];[2_2];[4_2],[0;2;6;7;8;9],[4_2];[1_2];[1_2]
22,1,1,23,3,1290,[24_4];[24_6];[24_5];[23_6];[23_3],[1;3;4;5],[23_4];[24_4];[23_3]
22,2,2,22,6,2483,[23_7];[22_6];[22_7],[0;2;6;7;8;9],[22_8];[22_8];[22_6]
22,3,1,24,23,2318,[24_23];[22_24];[24_24];[23_24],[1;3;4;5],[22_24];[24_24];[24_23]
22,4,1,1,24,2177,[0_23];[2_24];[1_23];[2_23],[1;3;4;5],[2_23];[2_23];[1_23]
22,5,1,19,23,2440,[19_21];[18_21];[17_21];[17_19];[18_22];[18_23];[17_20],[1;3;4;5],[18_23];[18_23]
22,6,2,16,20,829,[19_15];[16_18];[16_17];[16_19];[16_20];[17_17],[0;2;6;7;8;9],[16_20];[16_20];[16_20]
22,7,2,12,23,874,[13_23];[14_20];[12_21];[13_22];[12_24];[13_21],[0;2;6;7;8;9],[13_23];[12_24];[12_24]
22,8,2,24,11,1662,[22_6];[23_8];[21_8];[22_8];[22_7];[24_11];[24_8];[24_12];[19_9];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[24_11];[24_12];[24_12]
22,9,2,0,16,2215,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_17];[0_17];[0_16]
23,0,2,1,0,1493,[1_2];[3_3];[4_3];[3_2];[1_0];[2_2];[4_2],[0;2;6;7;8;9],[1_2];[1_2];[1_0]
23,1,1,23,2,1291,[24_4];[24_6];[23_2];[24_5];[23_6];[23_3],[1;3;4;5],[24_4];[23_3];[23_2]
23,2,2,21,7,2484,[23_7];[21_7];[22_6];[22_7],[0;2;6;7;8;9],[22_6];[22_6];[21_7]
23,3,1,24,24,2319,[24_23];[22_24];[24_24],[1;3;4;5],[24_24];[24_23];[24_23]
23,4,1,1,22,2178,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[1_23];[1_24];[1_22]
23,5,1,18,23,2441,[19_21];[18_21];[17_21];[17_19];[18_22];[18_23];[17_20],[1;3;4;5],[18_23];[18_23];[18_23]
23,6,2,16,19,830,[19_15];[16_18];[16_17];[16_19];[16_20];[17_17],[0;2;6;7;8;9],[16_20];[16_20];[16_20]
23,7,2,13,23,875,[13_23];[14_20];[12_23];[12_21];[13_22];[12_24];[13_21],[0;2;6;7;8;9],[12_24];[12_24];[12_23]
23,8,2,24,10,1663,[22_6];[23_8];[21_8];[22_8];[22_7];[24_11];[24_8];[24_12];[19_9];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[24_12];[24_12];[24_11]
23,9,2,0,16,2216,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_17];[0_16];[0_16]
24,0,2,2,0,1494,[1_2];[4_3];[3_2];[1_0];[2_2];[4_2];[2_0],[0;2;6;7;8;9],[1_2];[1_0];[2_0]
24,1,1,22,2,1292,[24_4];[24_6];[23_2];[24_5];[23_6];[23_3],[1;3;4;5],[23_3];[23_2];[23_2]
24,2,2,21,6,2485,[23_7];[21_7];[21_6];[22_6];[22_7],[0;2;6;7;8;9],[22_6];[21_7];[21_6]
24,3,1,23,24,2320,[24_23];[22_24];[24_24],[1;3;4;5],[24_23];[24_23];[24_24]
24,4,1,1,23,2179,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[1_24];[1_22];[1_22]
24,5,1,17,23,2442,[19_21];[18_21];[17_21];[18_22];[17_23];[18_23];[17_20],[1;3;4;5],[18_23];[18_23];[17_23]
24,6,2,16,20,831,[19_15];[16_18];[16_17];[16_19];[16_20];[17_17],[0;2;6;7;8;9],[16_20];[16_20];[16_20]
24,7,2,14,23,876,[14_23];[13_22];[13_21];[12_23];[14_20];[12_21];[12_24];[13_23],[0;2;6;7;8;9],[12_24];[12_23];[14_23]
24,8,2,24,11,1664,[22_6];[23_8];[21_8];[22_8];[22_7];[24_11];[24_8];[24_12];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[24_12];[24_12];[24_10]
24,9,2,0,16,2217,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_16];[0_16];[0_16]
25,0,2,2,0,1495,[1_2];[4_3];[3_2];[1_0];[2_2];[4_2];[2_0],[0;2;6;7;8;9],[1_0];[2_0];[2_0]
25,1,1,23,2,1293,[22_2];[24_4];[24_6];[23_2];[24_5];[23_6];[23_3],[1;3;4;5],[23_2];[23_2];[22_2]
25,2,2,22,7,2486,[23_7];[21_7];[21_6];[22_6];[22_7],[0;2;6;7;8;9],[21_6];[21_6];[22_7]
25,3,1,24,24,2321,[24_23];[22_24];[24_24],[1;3;4;5],[24_23];[24_24];[24_24]
25,4,1,1,24,2180,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[1_22];[1_22];[1_23]
25,5,1,17,22,2443,[19_21];[18_21];[17_21];[18_22];[17_23];[18_23];[17_20],[1;3;4;5],[17_23];[17_23]
25,6,2,16,19,832,[19_15];[16_18];[16_17];[16_19];[16_20];[17_17],[0;2;6;7;8;9],[16_20];[16_20];[16_20]
25,7,2,13,24,877,[14_23];[13_22];[12_23];[14_20];[12_21];[13_24];[12_24];[13_23],[0;2;6;7;8;9],[14_23];[14_23];[13_24]
25,8,2,24,10,1665,[22_6];[23_8];[21_8];[22_8];[22_7];[24_11];[24_8];[24_12];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[24_12];[24_10];[24_10]
25,9,2,0,16,2218,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_16];[0_16];[0_16]
26,0,2,2,0,1496,[1_2];[4_3];[3_2];[1_0];[2_2];[4_2];[2_0],[0;2;6;7;8;9],[2_0];[2_0];[2_0]
26,1,1,22,2,1294,[22_2];[24_4];[24_6];[23_2];[24_5];[23_6];[23_3],[1;3;4;5],[23_2];[22_2];[23_2]
26,2,2,22,8,2487,[23_7];[21_7];[21_6];[22_6];[22_7],[0;2;6;7;8;9],[21_6];[22_7];[22_7]
26,3,1,23,24,2322,[24_23];[22_24];[24_24],[1;3;4;5],[24_24];[24_24];[24_24]
26,4,1,2,24,2181,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[1_22];[1_23];[2_24]
26,5,1,17,21,2444,[19_21];[18_21];[17_21];[18_22];[17_23];[18_23];[17_22],[1;3;4;5],[17_23];[17_23];[17_22]
26,6,2,16,18,833,[16_18];[16_17];[16_19];[16_20];[17_17],[0;2;6;7;8;9],[16_18]
26,7,2,13,23,878,[14_23];[13_22];[12_23];[14_20];[12_21];[13_24];[12_24];[13_23],[0;2;6;7;8;9],[14_23];[13_24];[13_24]
26,8,2,24,11,1666,[22_6];[23_8];[22_8];[22_7];[24_11];[24_8];[24_12];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[24_10];[24_10];[24_10]
26,9,2,0,15,2219,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_15]
27,0,2,1,0,1497,[1_2];[4_3];[1_0];[2_2];[4_2];[2_0],[0;2;6;7;8;9],[2_0];[2_0];[1_0]
27,1,1,23,2,1295,[22_2];[24_4];[24_6];[23_2];[23_6];[23_3],[1;3;4;5],[22_2];[22_2]
27,2,2,22,7,2488,[23_7];[21_7];[21_6];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_7];[22_7];[22_8]
27,3,1,24,24,2323,[24_23];[22_24];[24_24];[23_24],[1;3;4;5],[24_24];[24_24];[23_24]
27,4,1,1,24,2182,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[1_23];[2_24];[1_24]
27,5,1,17,20,2445,[19_21];[18_21];[17_21];[18_22];[17_23];[18_23];[17_22],[1;3;4;5],[17_23];[17_22];[17_21]
27,6,2,16,19,834,[16_18];[16_17];[16_19];[16_20];[17_17],[0;2;6;7;8;9],[16_18];[16_18]
27,7,2,12,23,879,[14_23];[13_22];[12_23];[14_20];[12_21];[13_24];[12_24];[13_23],[0;2;6;7;8;9],[13_24];[13_24];[13_23]
27,8,2,24,9,1667,[22_6];[23_8];[24_9];[22_7];[24_11];[24_8];[24_12];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[24_11];[24_9]
27,9,2,0,16,2220,[0_15];[0_17],[0;2;6;7;8;9],[0_15];[0_15]
28,0,2,1,1,1498,[1_2];[4_3];[1_0];[2_2];[4_2];[2_0],[0;2;6;7;8;9],[1_0];[1_0]
28,1,1,22,3,1296,[22_2];[22_3];[24_4];[24_6];[23_2];[23_6];[23_3],[1;3;4;5],[22_2];[23_2];[22_3]
28,2,2,22,8,2489,[23_7];[21_7];[21_6];[22_7];[22_8],[0;2;6;7;8;9],[22_7];[22_8];[22_7]
28,3,1,23,23,2324,[24_23];[22_24];[23_23];[23_24],[1;3;4;5],[23_24];[23_23]
28,4,1,1,23,2183,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[2_24];[1_24];[1_24]
28,5,1,18,21,2446,[19_21];[18_21];[18_22];[17_23];[18_23];[17_22];[17_20],[1;3;4;5],[17_21];[17_20];[18_21]
28,6,2,16,18,835,[16_18];[16_17];[16_19];[16_20],[0;2;6;7;8;9],[16_18];[16_18];[16_19]
28,7,2,13,23,880,[14_23];[13_22];[12_23];[14_20];[12_21];[13_24];[12_24];[13_23],[0;2;6;7;8;9],[13_24];[13_23];[13_23]
28,8,2,24,11,1668,[23_8];[24_9];[22_7];[24_11];[24_8];[24_12];[23_7];[24_10],[0;2;6;7;8;9],[24_9];[24_9];[24_11]
28,9,2,0,16,2221,[0_15];[0_17],[0;2;6;7;8;9],[0_15];[0_15];[0_16]
29,0,2,0,1,1499,[0_1];[1_2];[4_3];[1_0];[2_2];[4_2];[2_0],[0;2;6;7;8;9],[1_0];[1_0];[0_1]
29,1,1,22,2,1297,[22_2];[22_3];[24_6];[23_2];[23_6];[23_3],[1;3;4;5],[23_2];[22_3];[22_3]
29,2,2,22,7,2490,[23_7];[21_7];[21_6];[22_7];[22_8],[0;2;6;7;8;9],[22_8];[22_8]
29,3,1,23,24,2325,[24_23];[22_24];[23_23];[23_24],[1;3;4;5],[23_24];[23_23];[23_23]
29,4,1,1,24,2184,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[1_24];[1_24];[1_23]
29,5,1,19,21,2447,[19_21];[18_21];[18_22];[17_23];[18_23];[17_22];[17_20],[1;3;4;5],[17_20];[18_21];[18_21]
29,6,2,16,20,836,[16_18];[16_19];[16_20],[0;2;6;7;8;9],[16_19];[16_20]
29,7,2,12,23,881,[14_23];[13_22];[12_23];[14_20];[12_21];[13_24];[12_24];[13_23],[0;2;6;7;8;9],[13_23];[13_23];[13_23]
29,8,2,23,10,1669,[23_8];[24_9];[23_10];[22_7];[24_11];[24_8];[24_12];[24_10],[0;2;6;7;8;9],[24_11];[24_11];[23_10]
29,9,2,0,16,2222,[0_15];[0_17],[0;2;6;7;8;9],[0_15];[0_16];[0_16]
30,0,2,1,2,1500,[0_1];[1_2];[1_0];[2_2];[4_2];[2_0],[0;2;6;7;8;9],[0_1];[0_1];[1_2]
30,1,1,22,1,1298,[22_2];[22_3];[22_1];[24_6];[23_2];[23_6];[23_3],[1;3;4;5],[22_3];[22_3];[22_1]
30,2,2,22,7,2491,[23_7];[21_7];[21_6];[22_7];[22_8],[0;2;6;7;8;9],[22_8];[22_7];[22_7]
30,3,1,24,24,2326,[24_23];[22_24];[23_23];[23_24],[1;3;4;5],[23_23];[23_23];[23_24]
30,4,1,1,24,2185,[0_23];[2_24];[1_24];[2_23];[1_22],[1;3;4;5],[1_23];[1_24];[1_24]
30,5,1,18,21,2448,[19_21];[18_21];[18_22];[17_23];[18_23];[17_22];[17_20],[1;3;4;5],[18_21];[18_21];[19_21]
30,6,2,16,19,837,[16_19];[16_20],[0;2;6;7;8;9],[16_19];[16_20];[16_20]
30,7,2,13,23,882,[14_23];[13_22];[12_23];[14_20];[12_21];[13_24];[12_24];[13_23],[0;2;6;7;8;9],[13_23];[13_23];[12_23]
30,8,2,24,10,1670,[23_8];[24_9];[23_10];[24_11];[24_8];[24_12];[24_10],[0;2;6;7;8;9],[24_11];[23_10];[23_10]
30,9,2,0,15,2223,[0_15];[0_17],[0;2;6;7;8;9],[0_16];[0_16];[0_15]
31,0,2,1,1,1501,[0_1];[1_2];[1_0];[2_2];[2_0],[0;2;6;7;8;9],[0_1];[1_2];[1_2]
31,1,1,22,2,1299,[22_2];[22_3];[22_1];[24_6];[23_2];[23_6];[23_3],[1;3;4;5],[22_3];[22_1];[22_2]
31,2,2,22,8,2492,[23_7];[21_7];[21_6];[22_7];[22_8],[0;2;6;7;8;9],[22_7];[22_7];[22_7]
31,3,1,23,24,2327,[24_23];[22_24];[24_24];[23_23];[23_24],[1;3;4;5],[23_23];[23_23];[24_24]
31,4,1,1,23,2186,[0_23];[2_24];[1_24];[2_23];[1_22],[1;3;4;5],[1_24];[1_24];[1_24]
31,5,1,19,21,2449,[19_21];[18_21];[18_22];[17_23];[18_23];[17_22];[17_20],[1;3;4;5],[18_21];[19_21];[18_21]
31,6,2,15,19,838,[16_19];[16_20];[15_19],[0;2;6;7;8;9],[16_20];[16_20];[15_19]
31,7,2,12,24,883,[14_23];[13_22];[12_23];[14_20];[12_21];[13_24];[12_24];[13_23],[0;2;6;7;8;9],[12_23];[12_24]
31,8,2,24,11,1671,[24_9];[23_10];[24_11];[24_8];[24_12];[24_10],[0;2;6;7;8;9],[23_10];[23_10];[24_10]
31,9,2,0,16,2224,[0_15];[0_17],[0;2;6;7;8;9],[0_16];[0_15];[0_15]
32,0,2,2,1,1502,[0_1];[1_2];[1_1];[1_0];[2_2];[2_0],[0;2;6;7;8;9],[1_2];[1_2];[1_1]
32,1,1,23,2,1300,[22_2];[22_3];[22_1];[24_6];[23_2];[23_6];[23_3],[1;3;4;5],[22_1];[22_2];[22_2]
32,2,2,22,7,2493,[23_7];[21_7];[21_6];[22_7];[22_8],[0;2;6;7;8;9],[22_7];[22_7];[22_8]
32,3,1,23,23,2328,[24_23];[22_24];[24_24];[23_23];[23_24],[1;3;4;5],[23_23];[24_24];[23_23]
32,4,1,1,24,2187,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[1_24];[1_24];[1_23]
32,5,1,18,21,2450,[19_21];[18_21];[18_22];[17_23];[18_23];[17_22];[17_20],[1;3;4;5],[19_21];[19_21]
32,6,2,17,19,839,[17_19];[16_19];[16_20];[15_19],[0;2;6;7;8;9],[15_19];[15_19];[17_19]
32,7,2,12,23,884,[14_23];[13_22];[12_23];[12_21];[13_24];[12_24];[13_23],[0;2;6;7;8;9],[12_23];[12_24];[12_24]
32,8,2,23,11,1672,[24_9];[23_11];[23_10];[24_11];[24_8];[24_12];[24_10],[0;2;6;7;8;9],[23_10];[24_10];[23_11]
32,9,2,0,15,2225,[0_15];[0_17],[0;2;6;7;8;9],[0_15];[0_15];[0_15]
33,0,2,2,2,1503,[0_1];[1_2];[1_1];[1_0];[2_2];[2_0],[0;2;6;7;8;9],[1_2];[1_1];[2_2]
33,1,1,22,2,1301,[22_2];[22_3];[22_1];[24_6];[23_2];[23_6];[23_3],[1;3;4;5],[22_2];[22_2];[23_2]
33,2,2,22,8,2494,[23_7];[21_7];[21_6];[22_8],[0;2;6;7;8;9],[22_7];[22_8];[22_7]
33,3,1,23,24,2329,[24_23];[22_24];[24_24];[23_23];[23_24],[1;3;4;5],[24_24];[23_23];[23_23]
33,4,1,1,23,2188,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[1_24];[1_23];[1_24]
33,5,1,18,20,2451,[19_21];[18_21];[18_20];[18_22];[17_23];[18_23];[17_22];[17_20],[1;3;4;5],[19_21];[19_21];[18_20]
33,6,2,17,20,840,[17_19];[16_19];[16_20];[15_19],[0;2;6;7;8;9],[15_19];[17_19];[17_19]
33,7,2,13,23,885,[14_23];[13_22];[12_23];[12_21];[13_24];[12_24];[13_23],[0;2;6;7;8;9],[12_24];[12_24];[12_23]
33,8,2,24,11,1673,[24_9];[23_11];[23_10];[24_11];[24_12];[24_10],[0;2;6;7;8;9],[24_10];[23_11];[24_11]
33,9,2,0,16,2226,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_16]
34,0,2,2,1,1504,[0_1];[1_2];[2_1];[1_1];[1_0];[2_2];[2_0],[0;2;6;7;8;9],[1_1];[2_2];[2_1]
34,1,1,23,2,1302,[22_2];[22_3];[22_1];[24_6];[23_2];[23_6];[23_3],[1;3;4;5],[22_2];[23_2];[22_2]
34,2,2,22,7,2495,[23_7];[21_7];[21_6];[22_8],[0;2;6;7;8;9],[22_8];[22_8]
34,3,1,23,24,2330,[24_23];[22_24];[24_24];[23_23];[23_24],[1;3;4;5],[24_24];[23_24];[23_24]
34,4,1,1,24,2189,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[1_23];[1_24];[1_24]
34,5,1,18,19,2452,[19_21];[18_21];[18_20];[18_22];[17_23];[18_23];[18_19];[17_22];[17_20],[1;3;4;5],[19_21];[18_20];[18_19]
34,6,2,17,21,841,[17_20];[17_19];[16_19];[16_20];[15_19],[0;2;6;7;8;9],[17_19];[17_19];[17_20]
34,7,2,12,23,886,[14_23];[13_22];[12_23];[13_24];[12_24];[13_23],[0;2;6;7;8;9],[12_24];[12_24];[13_23]
34,8,2,24,10,1674,[24_9];[23_11];[23_10];[24_11];[24_12],[0;2;6;7;8;9],[23_11];[24_11];[24_10]
34,9,2,0,16,2227,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_16];[0_16]
35,0,2,1,1,1505,[0_1];[1_2];[2_1];[1_1];[1_0];[2_2];[2_0],[0;2;6;7;8;9],[2_2];[2_1];[2_1]
35,1,1,24,2,1303,[23_2];[23_6];[22_2];[24_2];[22_3];[23_3];[22_1],[1;3;4;5],[23_2];[24_2]
35,2,2,22,9,2496,[23_7];[21_7];[21_6];[22_9];[22_7];[22_8],[0;2;6;7;8;9],[22_8];[22_7];[22_9]
35,3,1,22,24,2331,[22_24];[24_24];[23_23];[23_24],[1;3;4;5],[23_24];[23_24];[22_24]
35,4,1,2,24,2190,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[1_23];[2_24]
35,5,1,17,19,2453,[19_21];[18_20];[17_19];[18_22];[17_23];[18_23];[18_19];[17_22];[17_20],[1;3;4;5],[18_20];[18_19];[17_19]
35,6,2,17,20,842,[17_21];[17_20];[17_19];[16_20];[15_19],[0;2;6;7;8;9],[17_19];[17_20];[17_21]
35,7,2,11,23,887,[14_23];[13_22];[12_23];[13_24];[12_24];[13_23];[11_23],[0;2;6;7;8;9],[12_24];[13_23];[11_23]
35,8,2,24,11,1675,[24_9];[23_11];[23_10];[24_11];[24_12],[0;2;6;7;8;9],[24_11];[24_10];[24_10]
35,9,2,0,16,2228,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_16];[0_16];[0_16]
36,0,2,2,1,1506,[0_1];[1_2];[2_1];[1_1];[1_0];[2_2];[2_0],[0;2;6;7;8;9],[2_1];[2_1];[1_1]
36,1,1,24,2,1304,[23_2];[22_2];[24_2];[22_3];[23_3];[22_1],[1;3;4;5],[24_2];[24_2];[24_2]
36,2,2,22,8,2497,[23_7];[21_7];[21_6];[22_9];[22_7];[22_8],[0;2;6;7;8;9],[22_7];[22_9];[22_9]
36,3,1,21,24,2332,[21_24];[22_24];[24_24];[23_23];[23_24],[1;3;4;5],[23_24];[22_24];[21_24]
36,4,1,1,24,2191,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[1_23];[2_24];[2_24]
36,5,1,17,19,2454,[19_21];[18_20];[17_19];[18_22];[17_23];[18_23];[18_19];[17_22];[17_20],[1;3;4;5],[17_19];[17_19];[17_19]
36,6,2,17,21,843,[17_21];[17_20];[17_19];[16_20];[15_19],[0;2;6;7;8;9],[17_20];[17_21];[17_20]
